time,name,text,subtype,num_reply,num_participants,user,thred_ts,parent_user_id
25/03/2021 18:09,Florian,"<!channel>,
:microscope: Lab solutions are online, find them <https://www.notion.so/ironhack/2b2030e11f5641819fa5de6aa86d176e?v=dcb0378d46404b02990e1b67ae88666c|on notion> or directly on <https://github.com/student-IH-labs-and-stuff/BER-DAFT-MAR21/blob/main/Solutions/unit1/day4/customer_analysis_round_3_solution.ipynb|github>. *PLOT ON* :grin:",,,,U01SJKB2MG8,,
25/03/2021 18:09,Simon,:+1:,,,,U01S133DZ9A,,
25/03/2021 18:10,,:white_check_mark:,,,,U01RS9Y6UJH,,
25/03/2021 18:43,,Thank you.,,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:45,,"What's more overwhelming at this time of the course is to know that this things arent yet authomatic. You tell us something, and we modify it it. But ""getting creative"" at this point is yet another thing. I guess we'll come there at a later point of the course",,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:46,,"I come from an Economics background. There a function is something like ""Y = C + I + (G - T) - (X - M)"", which is the function for GDP",,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:46,,You don't authomatize things there,,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:46,,So its another mindfrime,,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:47,,*mindframe,,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 18:49,,For me the course until now has been a combination of completely easy stuff with other things that I still fail to grasp,,,,U01RRV4JX6Z,1616690850,U01RRV4JX6Z
25/03/2021 20:30,Florian,"well, I would say, functions in a programming world are conceptually not really different compared to your example.... in python it would maybe be something like this:
```def get_gdp(c, i, g, t, x, m):
  y = c + i + (g - t) - (x - m)
  return y```
they also just mimic the concept of functions in math as a relation between two sets (elements of set X are associated with exactly one element of set Y). With the difference in programming being that functions can perform so much more that just project from one set to another",,,,U01SJKB2MG8,1616690850,U01RRV4JX6Z
26/03/2021 09:25,,"Guys, this friend of mine who has already completed the BC shared this with me. <https://whimsical.com/data-analytics-process-by-alice-segre-ironhack-berlin-J3MpwtYUgzK9reMgxjetow>",,2,,U01SD3CDH9P,1616750740,
26/03/2021 09:26,,it is a general scheme which resume all the processes that will be needed to complete our final project:),,,,U01SD3CDH9P,,
26/03/2021 09:27,,maybe is a bit early for that but i believe that it would be useful later on,,,,U01SD3CDH9P,,
26/03/2021 09:27,Thanh,Thank you. Super good.,,,,U01RXCQHMHT,1616750740,U01SD3CDH9P
26/03/2021 09:28,,thank you,,,,U01S0MFJ3HR,,
26/03/2021 09:31,,This youtube tutorial save the loading files to github. I didnt have to use git bash or command prompt. Takes about 2 mins to execute or less..,,1,,U01S0P26NKD,1616751095,
26/03/2021 09:31,,<https://www.bing.com/videos/search?q=how+to+push+file+from+jupiter+notebook+to+git+hub+using+git+bash&amp;qpvt=how+to+push+file+from+jupiter+notebook+to+git+hub+using+git+bash&amp;view=detail&amp;mid=4AA151373665F94434F14AA151373665F94434F1&amp;&amp;FORM=VRDGAR&amp;ru=%2Fvideos%2Fsearch%3Fq%3Dhow%2Bto%2Bpush%2Bfile%2Bfrom%2Bjupiter%2Bnotebook%2Bto%2Bgit%2Bhub%2Busing%2Bgit%2Bbash%26qpvt%3Dhow%2Bto%2Bpush%2Bfile%2Bfrom%2Bjupiter%2Bnotebook%2Bto%2Bgit%2Bhub%2Busing%2Bgit%2Bbash%26FORM%3DVDRE|https://www.bing.com/videos/search?q=how+to+push+file+from+jupiter+notebook+to+git+[â€¦]2Bnotebook%2Bto%2Bgit%2Bhub%2Busing%2Bgit%2Bbash%26FORM%3DVDRE>,,,,U01S0P26NKD,,
26/03/2021 09:36,Marian,this page explains different issues about github really well too <https://docs.github.com/en/github/managing-files-in-a-repository/adding-a-file-to-a-repository-using-the-command-line>,,,,U01RKN0EGDV,1616751095,U01S0P26NKD
26/03/2021 10:18,,Could you download this file Sian is working on? I did not find,,1,,U01S79YDELR,1616753917,
26/03/2021 10:19,,I see the same we used yesterday,,,,U01S79YDELR,,
26/03/2021 10:19,,What am I doing wrong?,,,,U01S79YDELR,,
26/03/2021 10:19,Thamo,"notion, not github, I sent it to you karina",,,,U01S7BM4N81,,
26/03/2021 10:20,,quick fix:,,,,U01RSRE0N3D,1616753917,U01S79YDELR
26/03/2021 10:25,,"could you please send me a shot, a picture of the firsts commands she made?",,,,U01S79YDELR,,
26/03/2021 10:26,,b is not defined for me,,4,,U01S79YDELR,1616754389,
26/03/2021 10:27,,,,,,U01RKN0EGDV,1616754389,U01S79YDELR
26/03/2021 10:27,,,,,,U01RKN0EGDV,1616754389,U01S79YDELR
26/03/2021 10:27,Marian,you mean this?,,,,U01RKN0EGDV,1616754389,U01S79YDELR
26/03/2021 10:28,,"yes, thanks :heart_eyes:",,,,U01S79YDELR,1616754389,U01S79YDELR
26/03/2021 10:48,,"Multi dimensional arrays pic from the notebook, in case you want to add it to yours",,,,U01RP2K1606,,
26/03/2021 11:12,,,,,,U01RP2K1606,,
26/03/2021 11:46,,survey is up :slightly_smiling_face:,,1,,U01S7BM4N81,1616759182,
26/03/2021 11:52,Thanh,so much to do :slightly_smiling_face:,,,,U01RXCQHMHT,1616759182,U01S7BM4N81
26/03/2021 12:23,siand,"*reposting :* 
A reminderÂ *<!channel>*Â for all to upload your lab work from this week to the student portal before the end of friday(today) please. at the moment 5 students have not submitted any lab work. for any students who arent sure how to do that, please add aÂ :rabbit:Â emoji below <@U01S6L7HLUC> ive already spotted your :rabbit: so we will set you up with a walkthrough of how to submit the work",,6,,U01RW140HBP,1616761406,
26/03/2021 12:49,siand,"<@U01S6L7HLUC> and others, here is a 10 min screen record if you want to follow the steps at your own pace of how to push work to your github repo and submit lab work via the student portal <https://drive.google.com/file/d/18Ov6BZJLGqbAmZmr_awvywBPRgNRviee/view?usp=sharing>",,,,U01RW140HBP,1616761406,U01RW140HBP
26/03/2021 12:49,siand,let me know if it works to download,,,,U01RW140HBP,1616761406,U01RW140HBP
26/03/2021 12:50,Prebitha,I got it sian. I've uploaded the labwork. I hope its recieved,,2,,U01S6L7HLUC,1616763058,
26/03/2021 12:52,siand,"yes, well done!",,,,U01RW140HBP,1616763058,U01S6L7HLUC
26/03/2021 12:53,Prebitha,yay !,,,,U01S6L7HLUC,1616763058,U01S6L7HLUC
26/03/2021 12:59,siand,<@U01S7KCL3DF> <@U01RS9Y6UJH> my recording may help!,,,,U01RW140HBP,1616761406,U01RW140HBP
26/03/2021 13:01,,"<@U01S79YDELR> set the channel topic: :zoom: classroom:
<https://zoom.us/j/877626245>
pw: 986565",channel_topic,,,U01S79YDELR,,
26/03/2021 13:28,,without that oulier,,8,,U01RW2X7S9Z,1616765286,
26/03/2021 13:35,Sam,<@U01S133DZ9A>,,,,U01S7KCL3DF,1616761406,U01RW140HBP
26/03/2021 14:00,Sam,<@U01RW140HBP> good vid....thanks for taking the time out from your lunch :sandwich:,,,,U01S7KCL3DF,1616761406,U01RW140HBP
26/03/2021 14:07,siand,no prob!,,,,U01RW140HBP,1616761406,U01RW140HBP
26/03/2021 14:45,Sam,<@U01S133DZ9A> something like that?,,,,U01S7KCL3DF,1616765286,U01RW2X7S9Z
26/03/2021 14:52,Simon,Right thanks sam.,,,,U01S133DZ9A,1616765286,U01RW2X7S9Z
26/03/2021 14:53,Simon,<@U01RW2X7S9Z> - I want to turn the null values in income into NaN (or smth else that is not shown in charts,,,,U01S133DZ9A,1616765286,U01RW2X7S9Z
26/03/2021 14:53,Simon,Any ideas?,,,,U01S133DZ9A,1616765286,U01RW2X7S9Z
26/03/2021 15:03,Alexandre,i think null values are NaN already?,,,,U01RW2X7S9Z,1616765286,U01RW2X7S9Z
26/03/2021 15:03,Marian,<@U01S6LCPM0C>,,,,U01RKN0EGDV,1616750740,U01SD3CDH9P
26/03/2021 15:03,Alexandre,"you can turn zeroes into null values, but i think NaN is same as null ?",,,,U01RW2X7S9Z,1616765286,U01RW2X7S9Z
26/03/2021 15:05,siand,<!here> survey survey survey! please take a short a break and do the weekly survey now if you havent already :cattyping:,,,,U01RW140HBP,,
26/03/2021 15:14,,Is this a question or are they asking us to make them look like a normal distribution?,,2,,U01RW2X7S9Z,1616771671,
26/03/2021 15:14,Thamo,Thats a question,,,,U01S7BM4N81,1616771671,U01RW2X7S9Z
26/03/2021 15:14,Alexandre,nice,,,,U01RW2X7S9Z,1616771671,U01RW2X7S9Z
26/03/2021 15:37,Simon,"Hey Alex. Thanks for coming back. At the moment the auto-insurance customer data has '0' (int) as by far the most common entry - this skews the data badly when we are looking at correlations.
We did get shown how to turn null values into mean value - but this is still not ideal in this case. Would be better to just discount the null values from the income column - (by calling them NaN ?)",,,,U01S133DZ9A,1616765286,U01RW2X7S9Z
26/03/2021 15:37,Simon,"Tried to find a way yesterday, but didnt get there",,,,U01S133DZ9A,1616765286,U01RW2X7S9Z
26/03/2021 16:23,,"<@U01SD3CDH9P> set the channel topic: :zoom: classroom:
<https://zoom.us/j/877626245>
pw: 986565",channel_topic,,,U01SD3CDH9P,,
29/03/2021 07:56,siand,"task on BI tools
*Your task (individual or in pairs):*Â Â 
Pick one of the BI tools we have discussed today
Review one of the business case studies from their website (or another you find with the help of your friend google!)Â 
Summarise the overall business objective(s)Â 
See if you can identify specific steps taken with the software /consulting services/ training/ organisational change to fulfil the companyâ€™s objectivesÂ 
Is a timeline mentioned?",,,,U01RW140HBP,,
29/03/2021 08:47,siand,task for 11am <https://medium.com/expedia-group-tech/rethinking-data-visualization-39e105cca4e8>,,,,U01RW140HBP,,
29/03/2021 08:47,siand,"what are the mistakes often made by organisation in adopting data visualisation tools &amp; techniques
what does David suggest could be done differently?",,,,U01RW140HBP,,
29/03/2021 08:51,siand,":white_check_mark:<@U01S133DZ9A> <@U01RP2K1606> <@U01S0E0MRJ7> you have not completed your student survey from friday. As we said, we are being chased, so now we need to hassle you - please can you do that before noon today. and confirm when you have done it using a green tick on this post :white_check_mark:",,,,U01RW140HBP,,
29/03/2021 09:03,,"<!channel> Hey everyone :slightly_smiling_face:

I just wanted to reach out to you again about the mystery room event on Friday, if you havent already filled out the survey, please do so today to let me know if you are interested in joining the event. Please let me know before 3 PM today so I can book out the rooms :)

_""We here at Ironhack wouldÂ like to invite all our students to a special online exit roomÂ event next Friday at 19.00._
_This is a great way to get in contact with studentsÂ from other courses._
_During the event you will be split into small group and through the use of a camera you will steer a real life gamester through a series off puzzles. We did this event last bootcamp and it was alot of fun, some students had to protect the world against a deadly zombie virus while others had to defuse an atomic bom!!_
_If this sounds like something you would be interested in please let us know by filling out thisÂ <https://ironhack-dot-yamm-track.appspot.com/Redirect?ukey=1lXsSGMtJ2C_SRHOCRp9C47W8sjM-aaI6CM0TUwUmV44-286680014&amp;key=YAMMID-04245215&amp;link=https%3A%2F%2Fironhack.typeform.com%2Fto%2FMbnfwBkS|survey>.""_
_BTW. staff is welcome ;)_

Kind regards
The PM Team

Jonas",,,,U01RUTP1ZQB,,
29/03/2021 10:30,siand,":white_check_mark: reposting - please let me know with a green tick you have done the survey <@U01S133DZ9A>Â <@U01RP2K1606>Â <@U01S0E0MRJ7>Â you have not completed your student survey from friday. As we said, we are being chased, so now we need to hassle you! - please can you do this ASAP today. and confirm when you have done it using a green tick on this postÂ :white_check_mark:",,3,,U01RW140HBP,1617013835,
29/03/2021 12:49,siand,<@U01S133DZ9A> still waiting on your green tick!!!,,,,U01RW140HBP,1617013835,U01RW140HBP
29/03/2021 13:02,,"Thanks Sian for being on it! :raised_hands: And thank you everyone who has submitted their survey already last week, it makes life for us all much easier. :heart:",,,,U01RUU9SK4K,1617013835,U01RW140HBP
29/03/2021 13:09,siand,i have a feeling simon isnt looking at slack today! might be worth emailing him if no joy,,,,U01RW140HBP,1617013835,U01RW140HBP
29/03/2021 13:40,siand,"we will need an order of groups for the morning presentations folks: (fill in your starwars character names and position preference in the below THREAD if your group has a preference on running order):
1st: obi wan
2nd: baby yoda
3rd:Chewbaca
4th: darth vader
5th: luke skywalker
6th: r2d2
7th: Han solo",,1,,U01RW140HBP,1617025242,
29/03/2021 13:41,Thanh,7th: han-solo,,,,U01RXCQHMHT,,
29/03/2021 13:41,Thanh,:angel::pray:,,1,,U01RXCQHMHT,1617025290,
29/03/2021 13:41,Thanh,my prayers have been heard <@U01RW140HBP>,,,,U01RXCQHMHT,1617025290,U01RXCQHMHT
29/03/2021 15:01,,"chewbacca please the 3rd place, thank you",,,,U01S0MFJ3HR,,
29/03/2021 15:37,,5th: luke-skywalker,,,,U01RP2K1606,1617025242,U01RW140HBP
29/03/2021 16:17,Josephine,6th: r2-d2,,1,,U01RN7BVD1C,1617034657,
29/03/2021 16:18,Alexandre,4th: darth-vader,,,,U01RW2X7S9Z,,
29/03/2021 16:18,,vader,,,,U01RW2X7S9Z,,
29/03/2021 16:18,Josephine,"please :slightly_smiling_face: Sorry my head needs a break, didnt mean to be rude",,,,U01RN7BVD1C,1617034657,U01RN7BVD1C
29/03/2021 18:00,,baby-yoda 5th no one wants to be first ha ha,,,,U01RS9Y6UJH,,
29/03/2021 18:00,,"agh gone already, then 2nd",,,,U01RS9Y6UJH,,
30/03/2021 06:54,,"<@U01S0P26NKD> set the channel topic: :zoom: classroom:
<https://zoom.us/j/877626245>
pw: 986565",channel_topic,,,U01S0P26NKD,,
01/04/2021 07:30,,Upcycling/Circular Economy is a great approach to political economy! It is one of the reasons why China is ascending so fastly! <https://www.anthempress.com/global-green-shift-pb>,,,,U01RRV4JX6Z,,
01/04/2021 11:14,siand,"<!channel> as I said on sunday, in addition to jupyter notebook, pandas, numpy, matplotlib and seaborn tomorrow, we will need a new library Scikit learn <https://scikit-learn.org/stable/> - please take 5 mins to check this is something that your python environment will support before tomorrow mornings lecture - this should be as easy as running the command
 *conda install -c anaconda scikit-learn*
on your terminal (after activating your chosen conda env)",,,,U01RW140HBP,,
01/04/2021 14:41,,"<!channel> Hi Ironhackers :slightly_smiling_face:

Dont forget that we have the yoga classes twice a week at 12.30 on Tuesdays and 18.00 on Thursdays :slightly_smiling_face:
Here is the link:
<https://us02web.zoom.us/j/82711867834?pwd=cWVFSXdVUEh5V2s1YVVxMDJxSi9UUT09>",,,,U01RUTP1ZQB,,
02/04/2021 06:51,Florian,"<!channel>,
Gooood morning! :rabbit:
For the upcoming retro we would gather on this Miro board:
<https://miro.com/app/board/o9J_lMln_yQ=/>",,,,U01SJKB2MG8,,
02/04/2021 07:35,Thanh,"Just an idea:

There is a possibility to create a server on Discord, where we could hop on the voice channel and share screens if anyone is willing to spend time on the labs after 18:00.

Would love to know what teachers think about this  :slightly_smiling_face: <https://discord.com/>",,2,,U01RXCQHMHT,1617348922,
02/04/2021 07:35,Alexandre,i thought the room was always open? the class room?,,2,,U01RW2X7S9Z,1617348949,
02/04/2021 07:37,Josephine,"I think zoom is open as long as someone is in there.
But i try to do a hard cut at 19:00: no more labs after that to stay sane :stuck_out_tongue:",,,,U01RN7BVD1C,1617348922,U01RXCQHMHT
02/04/2021 07:41,Sam,we got booted off zoom at 6.25pm last night.....dunno if that was an accident or it was a message to stop working :smile:,,,,U01S7KCL3DF,1617348922,U01RXCQHMHT
02/04/2021 07:48,Thanh,"Someone has to host the zoom, right?",,,,U01RXCQHMHT,1617348949,U01RW2X7S9Z
02/04/2021 07:51,siand,<@U01RSRE0N3D> youre getting so many props for giving people one on one time. thankyou for you !,,,,U01RW140HBP,,
02/04/2021 07:52,,shy,,,,U01RSRE0N3D,,
02/04/2021 08:15,siand,"<!here> EASTER FUN - at 5pm today we will have a quick easter get together online to celebrate that we all worked a day when no-one else did :slightly_smiling_face: Attendance is optional for all the fun activities but if you do want to join us in the zoom classroom here are some things to prepare :
â€¢ do bring your children/ pets / housemates / partners 
â€¢ do you have some chocolate or a chocolate egg in the house ? if yes, bring it to the zoom! 
â€¢ using either a small toy or a brightly coloured egg - hide it somewhere in a room in the house- it should be just visible - take a photo of the room, ready to share - we will go for a virtual easter egg hunt 
â€¢ if you have any arts and craft materials, paper/ pencils / pens - make sure you have them within your reach ",,,,U01RW140HBP,,
02/04/2021 08:42,Alexandre,not sure,,,,U01RW2X7S9Z,1617348949,U01RW2X7S9Z
02/04/2021 11:20,siand,"Hello! the completed notebook from this mornings lecture is now up on Notion and on github for you
<https://github.com/student-IH-labs-and-stuff/BER-DAFT-MAR21/blob/main/Class%20Materials/unit%202/day%205%20/Completed_ML_LR_Students.ipynb>",,,,U01RW140HBP,,
02/04/2021 12:55,Florian,"<!channel>, starting 3 pm I would be available in breakout room 10 for *SQL setup issues. cc <@U01RSRE0N3D>* *<@U01RW140HBP>* ",,,,U01SJKB2MG8,,
02/04/2021 13:08,siand,<!channel> while trying to get your mysql looking pretty â€¦ please everyone take 5 mins to do the SURVEY for this week,,,,U01RW140HBP,,
02/04/2021 13:32,,"<!channel> Hey everyone :slightly_smiling_face:

For those of you who signed up for the mystery room tonight please check your email. I just send you some more details about the event :slightly_smiling_face:

Kind regards Jonas",,,,U01RUTP1ZQB,,
02/04/2021 13:52,,I ran the model with Gretl. That's a simple open source econometric software. These are the results: <@U01RW140HBP>,,4,,U01RRV4JX6Z,1617371540,
02/04/2021 15:07,Lilla,is the easter egg hunt on the general zoom or in some breakout room or a little bit later? :slightly_smiling_face:,,,,U01SK96QF5E,,
02/04/2021 15:12,,,,9,,U01RW140HBP,1617376366,
02/04/2021 15:14,Thanh,looks comfy!!!!!,,,,U01RXCQHMHT,1617376366,U01RW140HBP
02/04/2021 15:16,,,,,,U01S7KCL3DF,1617376366,U01RW140HBP
02/04/2021 15:17,,,,,,U01SK96QF5E,1617376366,U01RW140HBP
02/04/2021 15:20,,,,,,U01S0P26NKD,1617376366,U01RW140HBP
02/04/2021 15:22,,"(my parents place) :smile:
Find 2 eggs!",,,,U01S65G72SY,1617376366,U01RW140HBP
02/04/2021 15:24,,,,,,U01S0E0MRJ7,1617376366,U01RW140HBP
02/04/2021 15:31,Sam,"<https://open.spotify.com/track/0wvIGFIgbyz4JNwQhZgTv2?si=goFuUsNdQuGPqKQ_6liTng>

Rooster impression",,,,U01S7KCL3DF,1617376366,U01RW140HBP
02/04/2021 15:32,Alexandre,<https://www.youtube.com/watch?v=A43JOxLa5MM>,,,,U01RW2X7S9Z,1617376366,U01RW140HBP
02/04/2021 15:48,,from last year,,,,U01S0E0MRJ7,1617376366,U01RW140HBP
02/04/2021 16:12,,"does anyone have a work agency Gutschein?I have question about a letter I received, because I donâ€™t speak German. Could someone help me please?",,2,,U01S79YDELR,1617379923,
02/04/2021 16:23,Sam,the bildungsgutschein? my german sucks but i can have a go sure :smile:,,,,U01S7KCL3DF,1617379923,U01S79YDELR
02/04/2021 16:56,,"Karina, I dont have a Gutschein, but i can help if you like..",,,,U01RRV4JX6Z,,
02/04/2021 16:57,,With the German..,,,,U01RRV4JX6Z,,
02/04/2021 17:51,,Amazing statistic and visualization... <https://www.washingtonpost.com/weather/2021/03/29/japan-kyoto-cherry-blossoms-record/?fbclid=IwAR0tl2CXCiQdcWkMpW7DdLFTnWI526uhKuCB1ZLWQSlxmjKmytqn9j5f9G4|https://www.washingtonpost.com/weather/2021/03/29/japan-kyoto-cherry-blossoms-record/?fb[â€¦]0tl2CXCiQdcWkMpW7DdLFTnWI526uhKuCB1ZLWQSlxmjKmytqn9j5f9G4>,,,,U01RRV4JX6Z,,
03/04/2021 07:39,,Are yesterdays recordings gonna be online soon? :grimacing: <@U01RSRE0N3D> <@U01SJKB2MG8> ,,6,,U01S65G72SY,1617435581,
03/04/2021 07:40,,"Hi Karina, I can help you, if you still need help. You can direct message me the letter. xx",,,,U01S65G72SY,1617379923,U01S79YDELR
03/04/2021 10:18,,"Hey <@U01S7BM4N81>, you said you wanted to check out econometrics. I recommend you to download Gretl and play around with the .csv files we have.",,,,U01RRV4JX6Z,1617371540,U01RRV4JX6Z
03/04/2021 10:21,,"Good criteria to check out the robustness of the models is to look at the asteriks of each variable. The more asterisks, the lower the p-value and the larger the probability that that independent varible explains the dependent one.",,,,U01RRV4JX6Z,1617371540,U01RRV4JX6Z
03/04/2021 10:22,,"Also take a look at the f statistic. The higher the better. It tells you if all the variables, as a group, fit well together to explain the dependent variable.",,,,U01RRV4JX6Z,1617371540,U01RRV4JX6Z
03/04/2021 10:31,Thamo,"Amazing, thanks! I'll check it out this weekend",,,,U01S7BM4N81,1617371540,U01RRV4JX6Z
03/04/2021 11:02,Sam,"Hey <@U01S65G72SY> do you know where in general the recordings are? :see_no_evil:

e.g. <https://www.notion.so/d069723dff344c84a2671d31010d3c11?v=e92549911eb9432ba98ede76c4e86042&amp;p=cd347c74ccf64fa49d4be5ccbffed42a|Python fundamentals>?",,,,U01S7KCL3DF,1617435581,U01S65G72SY
03/04/2021 11:03,Sam,"ahhh sorry now I see everything is in a separate place

<https://www.notion.so/a19c60daecc2460396bfd3e2f32ccd34?v=c9cfed266f074df580579b93192d0b96>",,,,U01S7KCL3DF,1617435581,U01S65G72SY
03/04/2021 11:04,,Should be here: <https://www.notion.so/a19c60daecc2460396bfd3e2f32ccd34?v=c9cfed266f074df580579b93192d0b96>,,,,U01S65G72SY,1617435581,U01S65G72SY
03/04/2021 15:54,,Do you guys know if the recording of Friday 1st of April class is already on Notion?,,,,U01S081EULS,1617435581,U01S65G72SY
05/04/2021 07:11,siand,"definitely worth checking directly with Hang! in the past the deadline has always been near the end of the bootcamp, so Ill ask her if something has changed too!",,,,U01RW140HBP,1617605573,U01SK96QF5E
05/04/2021 12:32,Josephine,"<@U01SJKB2MG8>, <@U01RSRE0N3D>: Can you guys estimate when the solutions to the ML Lab will be on notion? Or will there be a model solution at all?",,4,,U01RN7BVD1C,1617625933,
05/04/2021 12:59,siand,"we had quite a few copy +paste efforts on the week1 labs Phine so until we have seen everyone submit for a lab we cant publish solutions, sorry",,,,U01RW140HBP,1617625933,U01RN7BVD1C
05/04/2021 13:48,Josephine,"Oh ok, yes totally understand it :slightly_smiling_face: Thanks for letting me know.",,,,U01RN7BVD1C,1617625933,U01RN7BVD1C
05/04/2021 13:49,Josephine,"Just wanted to check, if what I did was correct.",,,,U01RN7BVD1C,1617625933,U01RN7BVD1C
05/04/2021 13:53,siand,actually you will get 121 feedback from <@U01SJKB2MG8> this week on your labsâ€¦ so hold that thought :slightly_smiling_face:,,,,U01RW140HBP,1617625933,U01RN7BVD1C
05/04/2021 14:22,siand,"I think Flo and Kosta might be busy, but if anyone wants to do a basic sql kata with me in the next hour add a :+1: to this thread :slightly_smiling_face:",,,,U01RW140HBP,,
05/04/2021 14:54,siand,<!channel> quick quâ€¦ has everyone done the weekly survey from friday ??,,,,U01RW140HBP,,
05/04/2021 15:40,siand,"I have created a new channel - following on from our hastily thrown together vanilla python sessions last week - if you want more practices, support on the basics of python and do not yet feel comfortable with the python katas we have done in class so far (thats fine by the way! this is a non judgemental space) or if you feel like you want to ask questions somewhere but they might be basic - join this channel and we will feed into it for you. the channel is called *vanilla_plus_more*
â€¦â€¦â€¦ Self select - some of you are flying through katas, donâ€™t need this channel and should really not joinâ€¦â€¦â€¦.",,,,U01RW140HBP,,
06/04/2021 06:29,,"Morning, <@U01RUTP1ZQB> <@U01RW140HBP> <@U01SJKB2MG8> <@U01RSRE0N3D> I will have to come later today. I am not feeling well, I am going to see a doctor.",,3,,U01S79YDELR,1617690588,
06/04/2021 06:39,,Any news about 2nd of April recording? Also the 5th of April recording would be great :slightly_smiling_face:,,,,U01S081EULS,1617435581,U01S65G72SY
06/04/2021 06:43,,IÂ wish herÂ aÂ speedyÂ recovery.,,,,U01S0MFJ3HR,1617690588,U01S79YDELR
06/04/2021 06:50,siand,Thanks for letting us know Karina - i hope you feel better soon!,,,,U01RW140HBP,1617690588,U01S79YDELR
06/04/2021 07:13,,"it is too crowded there, they told me to return today later.",,,,U01S79YDELR,1617690588,U01S79YDELR
06/04/2021 07:36,Florian,All recordings that I have are now online :grin:,,,,U01SJKB2MG8,1617435581,U01S65G72SY
06/04/2021 08:10,siand,"i had some feedback from Hang on the stages of the career tasks and the deadlines :
*Hang*Â Â [09:17]
HeyÂ @sian d, thanks for raising it! I gave them 2 deadlines.

â€¢ Sunday, week 3 - Having applied all suggestions from CareerhackÂ  stage 1 on their linkedin &amp; CV (without activating the optimisation tool, resumeworded)
â€¢ Sunday, week 7 - Having optimised their linkedin &amp; CV WITH resumeworded to a score of at least 70
[09:19] the reason why i split this is because they only have a 60 premium access to resumeworded, which I want them to activate in the 2nd half of their bootcamp.

So after the deadline week 3, I am doing a workshop in week 4 on wednesday evening to already give them an understanding what recruiters look out for. Weeks 4-7 are more for optimisation because thatâ€™s also when the bootcamp starts getting busier.
[09:21] let me know if this is clear, I do understand that this staged process can be a bit confusing - will make it clearer for the next bootcamp.",,3,,U01RW140HBP,1617696641,
06/04/2021 08:11,Josephine,thank you for sharing :slightly_smiling_face:,,,,U01RN7BVD1C,1617696641,U01RW140HBP
06/04/2021 08:13,Lilla,Thanks! Thatâ€™s very helpful!,,,,U01SK96QF5E,1617696641,U01RW140HBP
06/04/2021 08:30,Sam,"not sure if I can link to other workspaces, but the original thread is here :slightly_smiling_face:

<https://ironhack.slack.com/archives/C01JUUMHPLK/p1617695019026500>",,,,U01S7KCL3DF,1617696641,U01RW140HBP
06/04/2021 09:42,Florian,"<!channel>,
 :microscope: *regarding the today's labs (after lecture/lunch)*
please stick to these ""improved"" instructions (and not the ones you find under the github link):

â€¢ *Lab | SQL Queries - Lesson 2.5*
1. Select all the actors with the first name â€˜Scarlettâ€™.
2. How many films (movies) are available for rent and how many films have been rented?
3. What are the shortest and longest movie duration? Return the results as columns with the namesÂ Â `max_duration`Â andÂ `min_duration`.
4. What's the average movie duration expressed in format (hours, minutes) Return the result as columns with the namesÂ `hours`Â andÂ `minutes`?
5. How many distinct (different) actors' last names are there?
6. Since how many days has the company been operating (check theÂ `DATEDIFF()`Â function)? Hint: rental table
7. Show all rental information with additional columnsÂ `month`Â andÂ `weekday`. (hint:Â `DATE_FORMAT()`Â ). Get 20 results.
8. Add an additional columnÂ `day_type`Â with valuesÂ _'weekend'_Â andÂ _'workday'_Â depending on the rental day of the week.
9. How many rentals were made in the last month of renting activity?
.... stay tuned, improved instructions for the other labs will maybe follow",,,,U01SJKB2MG8,,
06/04/2021 10:27,Florian,"<!channel>,
:microscope: for *Lab | SQL Queries - Lesson 2.6*
please use these instructions

1. Get the unique release years.
2. Get all films with _ARMAGEDDON_ in the title.
3. Get all films which title ends with _APOLLO_.
4. Get 10 the longest films.
5. How many films include *Behind the Scenes* content?
6. Drop column `picture` from `staff`.
7. A new person is hired to help Jon. Her name is TAMMY SANDERS, and she is a customer. Update the database accordingly.
8. Add a rental for movie ""Academy Dinosaur"" by the customer ""Charlotte Hunter"" from employee Mike Hillyer at Store 1. You can use current date for the `rental_date` column in the `rental` table. *Hint*: Check the columns in the table rental and see what information you would need to add there. You can query those pieces of information in other tables. For eg., you would notice that you need `customer_id` information as well. To get that you can use the following query: 
```select customer_id from sakila.customer
where first_name = 'CHARLOTTE' and last_name = 'HUNTER';```
Use similar method to get `inventory_id`, `film_id`, and `staff_id`.

9. *(Optional, you can skip this)* Delete non-active users, but first, create a _backup table_ `deleted_users` to store `customer_id`, `email`, and the `date` (use `CURDATE()` , <https://www.w3schools.com/sql/func_mysql_curdate.asp|link>) for the users that would be deleted. Follow these steps:
    â—¦ Check if there are any non-active users
    â—¦ Create a table _`backup table`_ as suggested
    â—¦ Insert the non active users in the table _`backup table`_
    â—¦ Delete the non active users from the table _`customer`_",,6,,U01SJKB2MG8,1617704853,
